id,data_inversa,dia_semana,horario,uf,br,km,municipio,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,sentido_via,condicao_metereologica,tipo_pista,tracado_via,uso_solo,pessoas,mortos,feridos_leves,feridos_graves,ilesos,ignorados,feridos,veiculos,latitude,longitude,regional,delegacia,uop
318316,2020-10-31,sábado,01:00:00,MA,316,86,PRESIDENTE MEDICI,Ultrapassagem Indevida,Colisão frontal,Com Vítimas Fatais,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Não,3,3,0,0,0,0,0,2,-2.295793,-45.842541,SR-MA,UOP02,DEL02
318347,2020-10-31,sábado,09:05:00,MA,402,126,PRIMEIRA CRUZ,Falta de Atenção à Condução,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Curva,Não,8,0,4,1,1,2,5,2,-2.751863,-43.340542,SR-MA,UOP01,DEL01
318387,2020-10-31,sábado,14:00:00,MA,316,285.9,BELA VISTA DO MARANHAO,Defeito na Via,Tombamento,Sem Vítimas,Pleno dia,Decrescente,Sol,Simples,Reta,Não,1,0,0,0,1,0,0,1,-3.782178,-45.215691,SR-MA,UOP01,DEL02
318402,2020-10-31,sábado,13:20:00,MA,135,505.8,PARAIBANO,Ultrapassagem Indevida,Colisão frontal,Com Vítimas Fatais,Pleno dia,Decrescente,Céu Claro,Simples,Curva,Não,2,1,0,0,0,1,0,2,-6.47838477,-43.94189642,SR-MA,UOP01,DEL05
318423,2020-10-31,sábado,22:30:00,MA,316,615.2,TIMON,Desobediência às normas de trânsito pelo condutor,Colisão frontal,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Sim,4,0,1,2,1,0,3,2,-5.086548,-42.837265,SR-MA,UOP02,DEL03
318509,2020-11-01,domingo,09:00:00,MA,135,7,SAO LUIS,Animais na Pista,Atropelamento de Animal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,2,0,0,0,2,1,-2.63608835,-44.26848552,SR-MA,UOP01,DEL01
318548,2020-11-01,domingo,05:30:00,MA,316,374.6,BACABAL,Avarias e/ou desgaste excessivo no pneu,Capotamento,Com Vítimas Fatais,Amanhecer,Crescente,Ignorado,Simples,Reta,Não,2,1,1,0,0,0,1,1,-4.214397,-44.672977,SR-MA,UOP01,DEL03
318681,2020-11-02,segunda-feira,07:30:00,MA,316,615,TIMON,Falta de Atenção à Condução,Colisão lateral,Com Vítimas Fatais,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,2,1,0,0,1,0,0,2,-5.086548,-42.837265,SR-MA,UOP02,DEL03
318755,2020-11-02,segunda-feira,16:05:00,MA,316,560,CAXIAS,Desobediência às normas de trânsito pelo condutor,Colisão frontal,Com Vítimas Fatais,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,3,2,0,0,1,0,0,2,-4.888779,-43.283848,SR-MA,UOP02,DEL03
318830,2020-11-02,segunda-feira,19:30:00,MA,10,262,IMPERATRIZ,Desobediência às normas de trânsito pelo pedestre,Atropelamento de Pedestre,Com Vítimas Fatais,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Não,3,1,0,0,0,2,0,1,-5.445326,-47.472542,SR-MA,UOP01,DEL04
318871,2020-11-02,segunda-feira,19:00:00,MA,316,55.5,MARACACUME,Falta de Atenção à Condução,Colisão traseira,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Simples,Reta,Sim,3,1,0,1,0,1,1,2,-2.040685,-45.964996,SR-MA,UOP02,DEL02
319063,2020-11-03,terça-feira,21:40:00,MA,402,156.7,BARREIRINHAS,Falta de Atenção do Pedestre,Atropelamento de Pedestre,Com Vítimas Fatais,Plena Noite,Decrescente,Céu Claro,Simples,Curva,Não,2,1,0,0,1,0,0,1,-2.831426,-43.110363,SR-MA,UOP01,DEL01
319219,2020-11-04,quarta-feira,22:00:00,MA,316,92.2,PRESIDENTE MEDICI,Falta de Atenção à Condução,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,3,0,0,1,0,2,1,2,-2.348262,-45.828148,SR-MA,UOP02,DEL02
319254,2020-11-04,quarta-feira,22:00:00,MA,226,261,BARRA DO CORDA,Defeito Mecânico no Veículo,Incêndio,Sem Vítimas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Não,1,0,0,0,1,0,0,1,-5.421797,-44.949114,SR-MA,UOP01,DEL03
319262,2020-11-05,quinta-feira,08:20:00,MA,135,2,SAO LUIS,Não guardar distância de segurança,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,0,0,2,0,0,2,-2.59806699,-44.24573511,SR-MA,UOP01,DEL01
319290,2020-11-05,quinta-feira,06:50:00,MA,222,429,SANTA LUZIA,Falta de Atenção à Condução,Colisão frontal,Com Vítimas Fatais,Pleno dia,Crescente,Céu Claro,Simples,Não Informado,Não,3,2,0,0,0,1,0,2,-4.06550809,-45.81998298,SR-MA,UOP01,DEL02
319293,2020-11-05,quinta-feira,08:00:00,MA,135,73,SANTA RITA,Ultrapassagem Indevida,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,1,0,1,0,0,0,1,1,-3.16549824,-44.33811857,SR-MA,UOP02,DEL01
319319,2020-11-05,quinta-feira,13:20:00,MA,316,0.5,TIMON,Desobediência às normas de trânsito pelo condutor,Colisão com objeto estático,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Simples,Ponte,Sim,1,0,0,1,0,0,1,1,-5.13045634,-42.81343639,SR-MA,UOP02,DEL02
319345,2020-11-05,quinta-feira,17:30:00,MA,316,600,TIMON,Mal Súbito,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Curva,Não,1,0,0,1,0,0,1,1,-5.024982,-42.954735,SR-MA,UOP02,DEL03
319489,2020-11-06,sexta-feira,11:30:00,MA,135,253.5,CAPINZAL DO NORTE,Defeito Mecânico no Veículo,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,1,0,1,0,0,0,1,1,-4.59752415,-44.34847029,SR-MA,UOP01,DEL03
319509,2020-11-06,sexta-feira,09:00:00,MA,316,369,BACABAL,Desobediência às normas de trânsito pelo condutor,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Curva,Não,6,0,2,3,1,0,5,2,-4.217266,-44.715889,SR-MA,UOP01,DEL03
319580,2020-11-06,sexta-feira,18:25:00,MA,135,134.5,MATOES DO NORTE,Falta de Atenção à Condução,Colisão lateral,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Simples,Reta,Sim,2,0,1,0,1,0,1,2,-3.625066,-44.555344,SR-MA,UOP02,DEL01
319665,2020-11-07,sábado,06:30:00,MA,316,127.7,NOVA OLINDA DO MARANHAO,Falta de Atenção à Condução,Colisão traseira,Com Vítimas Feridas,Amanhecer,Decrescente,Céu Claro,Simples,Reta,Não,2,0,0,1,1,0,1,2,-2.651907,-45.746357,SR-MA,UOP02,DEL02
319812,2020-11-07,sábado,22:00:00,MA,10,233.2,GOVERNADOR EDISON LOBAO,Restrição de Visibilidade,Atropelamento de Pedestre,Com Vítimas Fatais,Plena Noite,Crescente,Nublado,Simples,Reta,Não,3,1,0,0,1,1,0,1,-5.677963,-47.374077,SR-MA,UOP01,DEL04
319887,2020-11-08,domingo,02:00:00,MA,10,375.6,ITINGA DO MARANHAO,Animais na Pista,Atropelamento de Animal,Com Vítimas Fatais,Plena Noite,Crescente,Nevoeiro/Neblina,Simples,Reta,Não,3,1,0,2,0,0,2,1,-4.471299,-47.516045,SR-MA,UOP03,DEL04
319888,2020-11-08,domingo,02:30:00,MA,10,375.6,ITINGA DO MARANHAO,Fenômenos da Natureza,Colisão lateral,Com Vítimas Feridas,Plena Noite,Crescente,Nevoeiro/Neblina,Simples,Reta,Não,3,0,0,1,2,0,1,2,-4.471299,-47.516045,SR-MA,UOP03,DEL04
319894,2020-11-08,domingo,05:30:00,MA,222,672,ACAILANDIA,Falta de Atenção à Condução,Tombamento,Com Vítimas Feridas,Amanhecer,Crescente,Céu Claro,Simples,Desvio Temporário,Não,1,0,0,1,0,0,1,1,-4.92508085,-47.43821808,SR-MA,UOP03,DEL04
319967,2020-11-08,domingo,05:00:00,MA,230,91.5,SAO JOAO DOS PATOS,Velocidade Incompatível,Colisão com objeto estático,Com Vítimas Fatais,Amanhecer,Crescente,Nublado,Dupla,Não Informado,Sim,3,1,0,2,0,0,2,1,-6.4961778,-43.69229201,SR-PI,UOP01,DEL03
319999,2020-11-07,sábado,23:01:00,MA,316,1,BOA VISTA DO GURUPI,Desobediência às normas de trânsito pelo condutor,Colisão frontal,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Sim,3,0,0,0,1,2,0,2,-1.796192,-46.309158,SR-MA,UOP02,DEL02
320058,2020-11-08,domingo,17:30:00,MA,10,125,ESTREITO,Ingestão de Álcool,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,1,0,0,1,0,0,1,1,-6.589784,-47.438171,SR-MA,UOP02,DEL04
320114,2020-11-08,domingo,21:20:00,MA,135,10,SAO LUIS,Ingestão de Álcool,Colisão com objeto estático,Sem Vítimas,Plena Noite,Decrescente,Céu Claro,Dupla,Curva,Sim,2,0,0,0,2,0,0,2,-2.655912,-44.28629098,SR-MA,UOP01,DEL01
320121,2020-11-08,domingo,08:40:00,MA,135,5.7,SAO LUIS,Falta de Atenção à Condução,Colisão lateral,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,0,1,1,0,1,2,-2.62145385,-44.25797421,SR-MA,UOP01,DEL01
320129,2020-11-09,segunda-feira,01:50:00,MA,135,3.3,SAO LUIS,Falta de Atenção à Condução,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Ignorado,Dupla,Reta,Não,2,0,0,1,0,1,1,2,-2.606802,-44.247512,SR-MA,UOP01,DEL01
320313,2020-11-09,segunda-feira,19:20:00,MA,316,415,PERITORO,Falta de Atenção à Condução,Colisão lateral,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,2,1,0,0,0,1,0,2,-4.323217,-44.404823,SR-MA,UOP01,DEL03
320421,2020-11-10,terça-feira,10:00:00,MA,222,373.1,PINDARE-MIRIM,Falta de Atenção à Condução,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Simples,Reta,Não,5,0,4,0,1,0,4,1,-3.75121582,-45.44293925,SR-MA,UOP01,DEL02
320437,2020-11-10,terça-feira,07:35:00,MA,230,387.8,BALSAS,Ultrapassagem Indevida,Colisão frontal,Com Vítimas Fatais,Pleno dia,Crescente,Céu Claro,Simples,Não Informado,Não,5,1,1,0,3,0,1,2,-7.38440187,-45.97981127,SR-MA,UOP01,DEL05
320467,2020-11-10,terça-feira,16:25:00,MA,10,314,ACAILANDIA,Objeto estático sobre o leito carroçável,Colisão com objeto estático,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Simples,Desvio Temporário,Não,3,0,1,0,2,0,1,3,-4.997943,-47.531734,SR-MA,UOP03,DEL04
320475,2020-11-10,terça-feira,17:40:00,MA,230,1,BARAO DE GRAJAU,Falta de Atenção à Condução,Colisão transversal,Com Vítimas Feridas,Anoitecer,Crescente,Céu Claro,Múltipla,Curva,Sim,2,0,2,0,0,0,2,2,-6.75491021,-43.01659198,SR-PI,UOP01,DEL03
320512,2020-11-10,terça-feira,21:20:00,MA,316,585,CAXIAS,Ultrapassagem Indevida,Colisão frontal,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,3,1,0,0,2,0,0,3,-4.981047,-43.080875,SR-MA,UOP02,DEL03
320525,2020-11-10,terça-feira,16:10:00,MA,10,208,RIBAMAR FIQUENE,Falta de Atenção à Condução,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Simples,Curva,Não,3,0,1,2,0,0,3,1,-5.898466,-47.365887,SR-MA,UOP01,DEL04
320602,2020-11-11,quarta-feira,08:10:00,MA,135,1,SAO LUIS,Falta de Atenção à Condução,Colisão lateral,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,-2.58917895,-44.24423719,SR-MA,UOP01,DEL01
320689,2020-11-11,quarta-feira,16:40:00,MA,10,255,IMPERATRIZ,Falta de Atenção à Condução,Engavetamento,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Simples,Reta,Não,5,0,2,1,2,0,3,5,-5.508798,-47.471718,SR-MA,UOP01,DEL04
320718,2020-11-11,quarta-feira,20:15:00,MA,316,552,CAXIAS,Falta de Atenção à Condução,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Sim,3,0,1,0,2,0,1,3,-4.882649,-43.345581,SR-MA,UOP02,DEL03
320721,2020-11-11,quarta-feira,14:30:00,MA,135,52,BACABEIRA,Condutor Dormindo,Colisão frontal,Com Vítimas Fatais,Pleno dia,Decrescente,Garoa/Chuvisco,Simples,Reta,Não,8,3,0,3,2,0,3,3,-2.98047004,-44.31381409,SR-MA,UOP02,DEL01
320791,2020-11-12,quinta-feira,08:10:00,MA,135,4,SAO LUIS,Não guardar distância de segurança,Colisão traseira,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,2,0,0,0,1,1,0,2,-2.61424881,-44.25257023,SR-MA,UOP01,DEL01
